PF,perf.area,roughness,perf.side
6921,upper right,0.018716,Right
6921,upper right,0.015966,Right
6921,upper right,0.021284,Right
6921,upper right,0.020435,Right
6921,upper right,0.049114,Right
6921,upper right,0.017803,Right
6921,upper right,0.010551,Right
6921,upper right,0.015217,Right
6921,upper right,0.01785,Right
6921,upper right,0.025047,Right
6921,upper right,0.023276,Right
6921,upper right,0.046378,Right
6921,upper right,0.018578,Right
6921,upper right,0.009905,Right
6921,upper right,0.030178,Right
6921,upper right,0.016666,Right
6921,upper right,0.02624,Right
6921,upper right,0.018589,Right
6921,upper right,0.011798,Right
6921,upper right,0.011031,Right
6921,upper right,0.015203,Right
6921,upper right,0.013617,Right
6921,upper right,0.035146,Right
6921,upper right,0.01423,Right
6921,upper right,0.019315,Right
6921,upper right,0.024148,Right
6921,upper right,0.049581,Right
6921,upper right,0.0205,Right
6921,upper right,0.069168,Right
6921,upper right,0.018115,Right
6921,upper right,0.011057,Right
6921,upper right,0.038983,Right
6921,upper right,0.029933,Right
6921,upper right,0.017969,Right
6921,upper right,0.032892,Right
6921,upper right,0.028479,Right
6921,upper right,0.009273,Right
6921,upper right,0.029883,Right
6921,upper right,0.026538,Right
6921,upper right,0.015514,Right
6921,upper right,0.028169,Right
6921,upper right,0.04023,Right
6921,upper right,0.046838,Right
6921,upper right,0.009787,Right
6921,upper right,0.019236,Right
6921,upper right,0.015854,Right
6921,upper right,0.015306,Right
6921,upper right,0.011112,Right
6921,upper right,0.031317,Right
6921,upper right,0.018056,Right
6921,upper right,0.025578,Right
6921,upper right,0.021533,Right
6921,upper right,0.022288,Right
6921,upper right,0.033199,Right
6921,upper right,0.030353,Right
6921,upper right,0.019215,Right
6921,upper right,0.019993,Right
6921,upper right,0.056823,Right
6921,upper right,0.014241,Right
6921,upper right,0.013178,Right
6921,upper right,0.027378,Right
6921,upper right,0.010364,Right
6921,upper right,0.050398,Right
6921,upper right,0.016776,Right
6921,upper right,0.010058,Right
6921,upper right,0.012436,Right
6921,upper right,0.013668,Right
6921,upper right,0.014291,Right
6921,upper right,0.013079,Right
6921,upper right,0.038007,Right
6921,upper right,0.01557,Right
6921,upper right,0.037334,Right
6921,upper right,0.018175,Right
6921,upper right,0.010022,Right
6921,upper right,0.012465,Right
6921,upper right,0.014134,Right
6921,upper right,0.013474,Right
6921,upper right,0.030114,Right
6921,upper right,0.031629,Right
6921,upper right,0.015568,Right
6921,upper right,0.008811,Right
6921,upper right,0.015193,Right
6921,upper right,0.010762,Right
6921,upper right,0.054444,Right
6921,upper right,0.008746,Right
6921,upper right,0.010042,Right
6921,upper right,0.026604,Right
6921,upper right,0.01252,Right
6921,upper right,0.008795,Right
6921,upper right,0.018261,Right
6921,upper right,0.054763,Right
6921,upper right,0.025836,Right
6922,lower left,0.033779000000000003,Left
6922,lower left,0.008515,Left
6922,lower left,0.025666,Left
6922,lower left,0.007647,Left
6922,lower left,0.011467,Left
6922,lower left,0.025002,Left
6922,lower left,0.025372,Left
6922,lower left,0.017057,Left
6922,lower left,0.0074400000000000004,Left
6922,lower left,0.005048,Left
6922,lower left,0.029232,Left
6922,lower left,0.015901,Left
6922,lower left,0.024695,Left
6922,lower left,0.01385,Left
6922,lower left,0.004479,Left
6922,lower left,0.010104,Left
6922,lower left,0.008341,Left
6922,lower left,0.005621,Left
6922,lower left,0.007266,Left
6922,lower left,0.034733,Left
6922,lower left,0.019972,Left
6922,lower left,0.020429,Left
6922,lower left,0.018906,Left
6922,lower left,0.017537,Left
6922,lower left,0.008185,Left
6922,lower left,0.01155,Left
6922,lower left,0.017706,Left
6922,lower left,0.005881,Left
6922,lower left,0.035857,Left
6922,lower left,0.019694,Left
6922,lower left,0.010007,Left
6922,lower left,0.004784,Left
6922,lower left,0.021224,Left
6922,lower left,0.017496,Left
6922,lower left,0.007299,Left
6922,lower left,0.018463,Left
6922,lower left,0.005363,Left
6922,lower left,0.007321,Left
6922,lower left,0.014049,Left
6922,lower left,0.014669,Left
6922,lower left,0.007541,Left
6922,lower left,0.008058,Left
6922,lower left,0.021293,Left
6922,lower left,0.004048,Left
6922,lower left,0.01613,Left
6922,lower left,0.014456,Left
6922,lower left,0.008192,Left
6922,lower left,0.005179,Left
6922,lower left,0.017333,Left
6922,lower left,0.004084,Left
6922,lower left,0.008968,Left
6922,lower left,0.017735,Left
6922,lower left,0.005355,Left
6922,lower left,0.007731,Left
6922,lower left,0.008789,Left
6922,lower left,0.009698,Left
6922,lower left,0.006734,Left
6922,lower left,0.012185,Left
6922,lower left,0.012549,Left
6922,lower left,0.008175,Left
6922,lower left,0.01044,Left
6922,lower left,0.004945,Left
6922,lower left,0.019506,Left
6922,lower left,0.013746,Left
6922,lower left,0.055893,Left
6922,lower left,0.004562,Left
6922,lower left,0.00676,Left
6922,lower left,0.013223,Left
6922,lower left,0.018819,Left
6922,lower left,0.008494,Left
6922,lower left,0.007251,Left
6922,lower left,0.026564,Left
6922,lower left,0.006364,Left
6922,lower left,0.013659,Left
6922,lower left,0.016807,Left
6922,lower left,0.005571,Left
6922,lower left,0.077424,Left
6922,lower left,0.03027,Left
6922,lower left,0.009622,Left
6922,lower left,0.019595,Left
6922,lower left,0.01067,Left
6922,lower left,0.031684,Left
6922,lower left,0.009081,Left
6922,lower left,0.004858,Left
6922,lower left,0.012533,Left
6922,lower left,0.018697,Left
6922,lower left,0.010583,Left
6922,lower left,0.006211,Left
6922,lower left,0.01864,Left
6922,lower left,0.006724,Left
6922,lower left,0.013507,Left
6922,lower left,0.004976,Left
6922,lower left,0.007213,Left
6922,lower left,0.021254,Left
6922,lower left,0.032333,Left
6922,lower left,0.007077,Left
6922,lower left,0.031645,Left
6922,lower left,0.016786,Left
6922,lower left,0.008188,Left
6922,lower left,0.004247,Left
6922,lower right,0.013099,Right
6922,lower right,0.0274,Right
6922,lower right,0.013143,Right
6922,lower right,0.004491,Right
6922,lower right,0.011705,Right
6922,lower right,0.016823,Right
6922,lower right,0.004259,Right
6922,lower right,0.022499,Right
6922,lower right,0.009732,Right
6922,lower right,0.008452,Right
6922,lower right,0.008262,Right
6922,lower right,0.010263,Right
6922,lower right,0.012553,Right
6922,lower right,0.013133,Right
6922,lower right,0.031126,Right
6922,lower right,0.00536,Right
6922,lower right,0.013992,Right
6922,lower right,0.025439,Right
6922,lower right,0.005731,Right
6922,lower right,0.004635,Right
6922,lower right,0.012331,Right
6922,lower right,0.009324,Right
6922,lower right,0.006298,Right
6922,lower right,0.007731,Right
6922,lower right,0.004831,Right
6922,lower right,0.008336,Right
6922,lower right,0.004273,Right
6922,lower right,0.008982,Right
6922,lower right,0.005553,Right
6922,lower right,0.004677,Right
6922,lower right,0.010394,Right
6922,lower right,0.006513,Right
6922,lower right,0.009939,Right
6922,lower right,0.006978,Right
6922,lower right,0.00989,Right
6922,lower right,0.006164,Right
6922,lower right,0.017034,Right
6922,lower right,0.004628,Right
6922,lower right,0.007179,Right
6922,lower right,0.005738,Right
6922,lower right,0.010485,Right
6922,lower right,0.031276,Right
6922,lower right,0.023403,Right
6922,lower right,0.012245,Right
6922,lower right,0.005681,Right
6922,lower right,0.03685,Right
6922,lower right,0.009419,Right
6922,lower right,0.018157,Right
6922,lower right,0.013054,Right
6922,lower right,0.023609,Right
6922,lower right,0.026195,Right
6922,lower right,0.00449,Right
6922,lower right,0.004866,Right
6922,lower right,0.004744,Right
6922,lower right,0.005422,Right
6922,lower right,0.011138,Right
6922,lower right,0.006587,Right
6922,lower right,0.011757,Right
6922,lower right,0.023997,Right
6922,lower right,0.011356,Right
6922,lower right,0.036889,Right
6922,lower right,0.011513,Right
6922,lower right,0.01055,Right
6922,lower right,0.036421,Right
6922,lower right,0.018734,Right
6922,lower right,0.016232,Right
6922,lower right,0.012356,Right
6922,lower right,0.023621,Right
6922,lower right,0.019748,Right
6922,lower right,0.013585,Right
6922,lower right,0.016042,Right
6922,lower right,0.00629,Right
6922,lower right,0.010509,Right
6922,lower right,0.011313,Right
6922,lower right,0.022321,Right
6922,lower right,0.020594,Right
6922,lower right,0.013074,Right
6922,lower right,0.021841,Right
6922,lower right,0.034529,Right
6922,lower right,0.01545,Right
6922,lower right,0.012666,Right
6922,lower right,0.004412,Right
6922,lower right,0.011166,Right
6922,lower right,0.005219,Right
6922,lower right,0.011252,Right
6922,lower right,0.0064,Right
6922,lower right,0.009501,Right
6922,lower right,0.008204,Right
6922,lower right,0.014117,Right
6922,lower right,0.007212,Right
6922,lower right,0.009395,Right
6922,lower right,0.004629,Right
6922,lower right,0.013145,Right
6922,lower right,0.013213,Right
6922,lower right,0.004202,Right
6922,lower right,0.01556,Right
6922,lower right,0.018873,Right
6922,lower right,0.010593,Right
6922,lower right,0.004133,Right
6922,lower right,0.008389,Right
6922,upper left,0.004582,Left
6922,upper left,0.008129,Left
6922,upper left,0.012278,Left
6922,upper left,0.028,Left
6922,upper left,0.006029,Left
6922,upper left,0.005335,Left
6922,upper left,0.032681,Left
6922,upper left,0.021859,Left
6922,upper left,0.010651,Left
6922,upper left,0.004501,Left
6922,upper left,0.013077,Left
6922,upper left,0.010191,Left
6922,upper left,0.008019,Left
6922,upper left,0.031091,Left
6922,upper left,0.008767,Left
6922,upper left,0.005961,Left
6922,upper left,0.006249,Left
6922,upper left,0.016676,Left
6922,upper left,0.00652,Left
6922,upper left,0.004102,Left
6922,upper left,0.02402,Left
6922,upper left,0.023881,Left
6922,upper left,0.004892,Left
6922,upper left,0.009529,Left
6922,upper left,0.016454,Left
6922,upper left,0.006385,Left
6922,upper left,0.007685,Left
6922,upper left,0.008046,Left
6922,upper left,0.01285,Left
6922,upper left,0.012905,Left
6922,upper left,0.019005,Left
6922,upper left,0.009774,Left
6922,upper left,0.008111,Left
6922,upper left,0.009581,Left
6922,upper left,0.00484,Left
6922,upper left,0.006513,Left
6922,upper left,0.010574,Left
6922,upper left,0.005635,Left
6922,upper left,0.010142,Left
6922,upper left,0.010992,Left
6922,upper left,0.006412,Left
6922,upper left,0.006144,Left
6922,upper left,0.008715,Left
6922,upper left,0.006309,Left
6922,upper left,0.005759,Left
6922,upper left,0.005564,Left
6922,upper left,0.007894,Left
6922,upper left,0.009185,Left
6922,upper left,0.008986,Left
6922,upper left,0.006409,Left
6922,upper left,0.008218,Left
6922,upper left,0.011987,Left
6922,upper left,0.006883,Left
6922,upper left,0.009642,Left
6922,upper left,0.012174,Left
6922,upper left,0.019896,Left
6922,upper left,0.009827,Left
6922,upper left,0.022373,Left
6922,upper left,0.006091,Left
6922,upper left,0.014636,Left
6922,upper left,0.010539,Left
6922,upper left,0.023496,Left
6922,upper left,0.008731,Left
6922,upper left,0.010243,Left
6922,upper left,0.013716,Left
6922,upper left,0.004142,Left
6922,upper left,0.006691,Left
6922,upper left,0.007222,Left
6922,upper left,0.012074,Left
6922,upper left,0.00852,Left
6922,upper left,0.005641,Left
6922,upper left,0.006721,Left
6922,upper left,0.008347,Left
6922,upper left,0.00523,Left
6922,upper left,0.005949,Left
6922,upper left,0.006131,Left
6922,upper left,0.009255,Left
6922,upper left,0.004239,Left
6922,upper left,0.004195,Left
6922,upper left,0.007235,Left
6922,upper left,0.004333,Left
6922,upper left,0.006111,Left
6922,upper left,0.014444,Left
6922,upper left,0.005789,Left
6922,upper left,0.008254,Left
6922,upper left,0.010558,Left
6922,upper left,0.005022,Left
6922,upper left,0.008025,Left
6922,upper left,0.004715,Left
6922,upper left,0.005956,Left
6922,upper left,0.011536,Left
6922,upper left,0.004984,Left
6922,upper left,0.012976,Left
6922,upper left,0.007625,Left
6922,upper left,0.007778,Left
6922,upper left,0.013204,Left
6922,upper left,0.006609,Left
6922,upper left,0.011817,Left
6922,upper left,0.007714,Left
6922,upper left,0.007666,Left
6922,upper right,0.006471,Right
6922,upper right,0.027285,Right
6922,upper right,0.008836,Right
6922,upper right,0.012747,Right
6922,upper right,0.009555,Right
6922,upper right,0.010304,Right
6922,upper right,0.010057,Right
6922,upper right,0.00641,Right
6922,upper right,0.011461,Right
6922,upper right,0.021602,Right
6922,upper right,0.011047,Right
6922,upper right,0.00808,Right
6922,upper right,0.005746,Right
6922,upper right,0.006858,Right
6922,upper right,0.007872,Right
6922,upper right,0.019518,Right
6922,upper right,0.004477,Right
6922,upper right,0.011137,Right
6922,upper right,0.005494,Right
6922,upper right,0.006176,Right
6922,upper right,0.01021,Right
6922,upper right,0.013764,Right
6922,upper right,0.041492,Right
6922,upper right,0.024687,Right
6922,upper right,0.011383,Right
6922,upper right,0.017428,Right
6922,upper right,0.016992,Right
6922,upper right,0.00525,Right
6922,upper right,0.006604,Right
6922,upper right,0.019491,Right
6922,upper right,0.011861,Right
6922,upper right,0.00652,Right
6922,upper right,0.026113,Right
6922,upper right,0.006006,Right
6922,upper right,0.007908,Right
6922,upper right,0.014744,Right
6922,upper right,0.012994,Right
6922,upper right,0.016159,Right
6922,upper right,0.007949,Right
6922,upper right,0.011696,Right
6922,upper right,0.029815,Right
6922,upper right,0.024068,Right
6922,upper right,0.009347,Right
6922,upper right,0.008683,Right
6922,upper right,0.016301,Right
6922,upper right,0.029567,Right
6922,upper right,0.004791,Right
6922,upper right,0.035472,Right
6922,upper right,0.010383999999999999,Right
6922,upper right,0.040718,Right
6922,upper right,0.004679,Right
6922,upper right,0.031731,Right
6922,upper right,0.03237,Right
6922,upper right,0.010092,Right
6922,upper right,0.007102,Right
6922,upper right,0.013045,Right
6922,upper right,0.007983,Right
6922,upper right,0.007502,Right
6922,upper right,0.012882,Right
6922,upper right,0.021739,Right
6922,upper right,0.019185,Right
6922,upper right,0.006143,Right
6922,upper right,0.007955,Right
6922,upper right,0.006281,Right
6922,upper right,0.009118,Right
6922,upper right,0.014646,Right
6922,upper right,0.005575,Right
6922,upper right,0.005856,Right
6922,upper right,0.011074,Right
6922,upper right,0.009901,Right
6922,upper right,0.019257,Right
6922,upper right,0.005351,Right
6922,upper right,0.005312,Right
6922,upper right,0.01024,Right
6922,upper right,0.017187,Right
6922,upper right,0.012064,Right
6922,upper right,0.017089,Right
6922,upper right,0.009432,Right
6922,upper right,0.007542,Right
6922,upper right,0.00507,Right
6922,upper right,0.016746,Right
6922,upper right,0.012736,Right
6922,upper right,0.034287,Right
6922,upper right,0.013961,Right
6922,upper right,0.046433,Right
6922,upper right,0.00686,Right
6922,upper right,0.020703,Right
6922,upper right,0.013218,Right
6922,upper right,0.012867,Right
6922,upper right,0.00564,Right
6922,upper right,0.029855,Right
6922,upper right,0.037115,Right
6922,upper right,0.013999,Right
6922,upper right,0.015814,Right
6922,upper right,0.01047,Right
6922,upper right,0.007367,Right
6922,upper right,0.007498,Right
6922,upper right,0.005035,Right
6922,upper right,0.007437,Right
6922,upper right,0.006227,Right
6938,lower left,0.011844,Left
6938,lower left,0.020846,Left
6938,lower left,0.004534,Left
6938,lower left,0.009195,Left
6938,lower left,0.033127,Left
6938,lower left,0.007609,Left
6938,lower left,0.029598,Left
6938,lower left,0.018264,Left
6938,lower left,0.004406,Left
6938,lower left,0.007576,Left
6938,lower left,0.02537,Left
6938,lower left,0.012342,Left
6938,lower left,0.019456,Left
6938,lower left,0.006257,Left
6938,lower left,0.017327,Left
6938,lower left,0.009028,Left
6938,lower left,0.028407,Left
6938,lower left,0.011219,Left
6938,lower left,0.030502,Left
6938,lower left,0.036519,Left
6938,lower left,0.014047,Left
6938,lower left,0.006458,Left
6938,lower left,0.014376,Left
6938,lower left,0.018442,Left
6938,lower left,0.043591,Left
6938,lower left,0.006032,Left
6938,lower left,0.023182,Left
6938,lower left,0.01592,Left
6938,lower left,0.005669,Left
6938,lower left,0.026202,Left
6938,lower left,0.010587,Left
6938,lower left,0.007074,Left
